antecedents,consequents,support,confidence,lift
"External Hard Drive, Laptop","Keyboard, Microsoft Office, Monitor, Mouse, Speakers",0.1,0.5,5.0
"Keyboard, Microsoft Office","External Hard Drive, Laptop, Monitor, Mouse, Speakers",0.1,0.5,5.0
"Laptop, Microsoft Office","External Hard Drive, Keyboard, Monitor, Mouse, Speakers",0.1,0.5,5.0
"External Hard Drive, Flash Drive",Microsoft Office,0.1,1.0,2.0
"External Hard Drive, Microsoft Office",Flash Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive",Speakers,0.1,1.0,2.0
"Flash Drive, Monitor",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive",Monitor,0.1,1.0,2.0
"Flash Drive, Keyboard",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive",Keyboard,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Microsoft Office",Speakers,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Speakers",Microsoft Office,0.1,1.0,2.0
"External Hard Drive, Microsoft Office, Speakers",Flash Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive","Microsoft Office, Speakers",0.1,1.0,2.5
"External Hard Drive, Microsoft Office","Flash Drive, Speakers",0.1,0.5,1.6666666666666667
"Flash Drive, Microsoft Office, Monitor",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive, Microsoft Office",Monitor,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Monitor",Microsoft Office,0.1,1.0,2.0
"External Hard Drive, Microsoft Office, Monitor",Flash Drive,0.1,0.5,1.0
"Flash Drive, Monitor","External Hard Drive, Microsoft Office",0.1,0.5,2.5
"External Hard Drive, Flash Drive","Microsoft Office, Monitor",0.1,1.0,3.3333333333333335
"External Hard Drive, Microsoft Office","Flash Drive, Monitor",0.1,0.5,2.5
"Flash Drive, Keyboard, Microsoft Office",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Keyboard",Microsoft Office,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Microsoft Office",Keyboard,0.1,1.0,2.0
"External Hard Drive, Keyboard, Microsoft Office",Flash Drive,0.1,0.5,1.0
"Flash Drive, Keyboard","External Hard Drive, Microsoft Office",0.1,0.5,2.5
"External Hard Drive, Flash Drive","Keyboard, Microsoft Office",0.1,1.0,5.0
"Keyboard, Microsoft Office","External Hard Drive, Flash Drive",0.1,0.5,5.0
"External Hard Drive, Microsoft Office","Flash Drive, Keyboard",0.1,0.5,2.5
"Flash Drive, Monitor, Speakers",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive, Speakers",Monitor,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Monitor",Speakers,0.1,1.0,2.0
"Flash Drive, Monitor","External Hard Drive, Speakers",0.1,0.5,1.6666666666666667
"External Hard Drive, Flash Drive","Monitor, Speakers",0.1,1.0,2.5
"Flash Drive, Keyboard, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Keyboard",Speakers,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Speakers",Keyboard,0.1,1.0,2.0
"External Hard Drive, Keyboard, Speakers",Flash Drive,0.1,0.5,1.0
"Flash Drive, Keyboard","External Hard Drive, Speakers",0.1,0.5,1.6666666666666667
"External Hard Drive, Flash Drive","Keyboard, Speakers",0.1,1.0,5.0
"Keyboard, Speakers","External Hard Drive, Flash Drive",0.1,0.5,5.0
"Flash Drive, Keyboard, Monitor",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Keyboard",Monitor,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Monitor",Keyboard,0.1,1.0,2.0
"Flash Drive, Keyboard","External Hard Drive, Monitor",0.1,0.5,1.25
"Flash Drive, Monitor","External Hard Drive, Keyboard",0.1,0.5,1.25
"External Hard Drive, Flash Drive","Keyboard, Monitor",0.1,1.0,3.3333333333333335
"External Hard Drive, Flash Drive, Microsoft Office, Monitor",Speakers,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Monitor, Speakers",Microsoft Office,0.1,1.0,2.0
"Flash Drive, Microsoft Office, Monitor, Speakers",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive, Microsoft Office, Speakers",Monitor,0.1,1.0,2.0
"External Hard Drive, Microsoft Office, Monitor, Speakers",Flash Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive, Monitor","Microsoft Office, Speakers",0.1,1.0,2.5
"Flash Drive, Microsoft Office, Monitor","External Hard Drive, Speakers",0.1,0.5,1.6666666666666667
"Flash Drive, Monitor, Speakers","External Hard Drive, Microsoft Office",0.1,0.5,2.5
"External Hard Drive, Flash Drive, Microsoft Office","Monitor, Speakers",0.1,1.0,2.5
"External Hard Drive, Flash Drive, Speakers","Microsoft Office, Monitor",0.1,1.0,3.3333333333333335
"External Hard Drive, Microsoft Office, Monitor","Flash Drive, Speakers",0.1,0.5,1.6666666666666667
"External Hard Drive, Microsoft Office, Speakers","Flash Drive, Monitor",0.1,0.5,2.5
"Flash Drive, Monitor","External Hard Drive, Microsoft Office, Speakers",0.1,0.5,2.5
"External Hard Drive, Flash Drive","Microsoft Office, Monitor, Speakers",0.1,1.0,3.3333333333333335
"External Hard Drive, Microsoft Office","Flash Drive, Monitor, Speakers",0.1,0.5,2.5
"External Hard Drive, Flash Drive, Microsoft Office, Speakers",Keyboard,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Keyboard, Speakers",Microsoft Office,0.1,1.0,2.0
"Flash Drive, Keyboard, Microsoft Office, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Keyboard, Microsoft Office, Speakers",Flash Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive, Keyboard, Microsoft Office",Speakers,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Speakers","Keyboard, Microsoft Office",0.1,1.0,5.0
"Flash Drive, Keyboard, Speakers","External Hard Drive, Microsoft Office",0.1,1.0,5.0
"External Hard Drive, Microsoft Office, Speakers","Flash Drive, Keyboard",0.1,0.5,2.5
"External Hard Drive, Keyboard, Speakers","Flash Drive, Microsoft Office",0.1,0.5,1.25
"Keyboard, Microsoft Office, Speakers","External Hard Drive, Flash Drive",0.1,0.5,5.0
"External Hard Drive, Flash Drive, Microsoft Office","Keyboard, Speakers",0.1,1.0,5.0
"External Hard Drive, Flash Drive, Keyboard","Microsoft Office, Speakers",0.1,1.0,2.5
"Flash Drive, Keyboard, Microsoft Office","External Hard Drive, Speakers",0.1,1.0,3.3333333333333335
"External Hard Drive, Keyboard, Microsoft Office","Flash Drive, Speakers",0.1,0.5,1.6666666666666667
"Keyboard, Speakers","External Hard Drive, Flash Drive, Microsoft Office",0.1,0.5,5.0
"External Hard Drive, Flash Drive","Keyboard, Microsoft Office, Speakers",0.1,1.0,5.0
"Flash Drive, Keyboard","External Hard Drive, Microsoft Office, Speakers",0.1,0.5,2.5
"External Hard Drive, Microsoft Office","Flash Drive, Keyboard, Speakers",0.1,0.5,5.0
"Keyboard, Microsoft Office","External Hard Drive, Flash Drive, Speakers",0.1,0.5,5.0
"External Hard Drive, Flash Drive, Microsoft Office, Monitor",Keyboard,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Keyboard, Monitor",Microsoft Office,0.1,1.0,2.0
"Flash Drive, Keyboard, Microsoft Office, Monitor",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Keyboard, Microsoft Office",Monitor,0.1,1.0,2.0
"External Hard Drive, Keyboard, Microsoft Office, Monitor",Flash Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive, Monitor","Keyboard, Microsoft Office",0.1,1.0,5.0
"Flash Drive, Microsoft Office, Monitor","External Hard Drive, Keyboard",0.1,0.5,1.25
"Flash Drive, Keyboard, Monitor","External Hard Drive, Microsoft Office",0.1,1.0,5.0
"External Hard Drive, Flash Drive, Microsoft Office","Keyboard, Monitor",0.1,1.0,3.3333333333333335
"External Hard Drive, Flash Drive, Keyboard","Microsoft Office, Monitor",0.1,1.0,3.3333333333333335
"Flash Drive, Keyboard, Microsoft Office","External Hard Drive, Monitor",0.1,1.0,2.5
"External Hard Drive, Microsoft Office, Monitor","Flash Drive, Keyboard",0.1,0.5,2.5
"Keyboard, Microsoft Office, Monitor","External Hard Drive, Flash Drive",0.1,0.5,5.0
"External Hard Drive, Keyboard, Microsoft Office","Flash Drive, Monitor",0.1,0.5,2.5
"Flash Drive, Monitor","External Hard Drive, Keyboard, Microsoft Office",0.1,0.5,2.5
"External Hard Drive, Flash Drive","Keyboard, Microsoft Office, Monitor",0.1,1.0,5.0
"Flash Drive, Keyboard","External Hard Drive, Microsoft Office, Monitor",0.1,0.5,2.5
"External Hard Drive, Microsoft Office","Flash Drive, Keyboard, Monitor",0.1,0.5,5.0
"Keyboard, Microsoft Office","External Hard Drive, Flash Drive, Monitor",0.1,0.5,5.0
"External Hard Drive, Flash Drive, Monitor, Speakers",Keyboard,0.1,1.0,2.0
"Flash Drive, Keyboard, Monitor, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Keyboard, Speakers",Monitor,0.1,1.0,2.0
"External Hard Drive, Keyboard, Monitor, Speakers",Flash Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive, Keyboard, Monitor",Speakers,0.1,1.0,2.0
"Flash Drive, Monitor, Speakers","External Hard Drive, Keyboard",0.1,0.5,1.25
"External Hard Drive, Flash Drive, Speakers","Keyboard, Monitor",0.1,1.0,3.3333333333333335
"Flash Drive, Keyboard, Speakers","External Hard Drive, Monitor",0.1,1.0,2.5
"Keyboard, Monitor, Speakers","External Hard Drive, Flash Drive",0.1,0.5,5.0
"External Hard Drive, Keyboard, Speakers","Flash Drive, Monitor",0.1,0.5,2.5
"External Hard Drive, Flash Drive, Monitor","Keyboard, Speakers",0.1,1.0,5.0
"Flash Drive, Keyboard, Monitor","External Hard Drive, Speakers",0.1,1.0,3.3333333333333335
"External Hard Drive, Flash Drive, Keyboard","Monitor, Speakers",0.1,1.0,2.5
"Keyboard, Speakers","External Hard Drive, Flash Drive, Monitor",0.1,0.5,5.0
"Flash Drive, Monitor","External Hard Drive, Keyboard, Speakers",0.1,0.5,2.5
"External Hard Drive, Flash Drive","Keyboard, Monitor, Speakers",0.1,1.0,5.0
"Flash Drive, Keyboard","External Hard Drive, Monitor, Speakers",0.1,0.5,1.6666666666666667
"External Hard Drive, Flash Drive, Microsoft Office, Monitor, Speakers",Keyboard,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Keyboard, Monitor, Speakers",Microsoft Office,0.1,1.0,2.0
"Flash Drive, Keyboard, Microsoft Office, Monitor, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Keyboard, Microsoft Office, Speakers",Monitor,0.1,1.0,2.0
"External Hard Drive, Keyboard, Microsoft Office, Monitor, Speakers",Flash Drive,0.1,0.5,1.0
"External Hard Drive, Flash Drive, Keyboard, Microsoft Office, Monitor",Speakers,0.1,1.0,2.0
"External Hard Drive, Flash Drive, Monitor, Speakers","Keyboard, Microsoft Office",0.1,1.0,5.0
"Flash Drive, Microsoft Office, Monitor, Speakers","External Hard Drive, Keyboard",0.1,0.5,1.25
"Flash Drive, Keyboard, Monitor, Speakers","External Hard Drive, Microsoft Office",0.1,1.0,5.0
"External Hard Drive, Flash Drive, Microsoft Office, Speakers","Keyboard, Monitor",0.1,1.0,3.3333333333333335
"External Hard Drive, Flash Drive, Keyboard, Speakers","Microsoft Office, Monitor",0.1,1.0,3.3333333333333335
"Flash Drive, Keyboard, Microsoft Office, Speakers","External Hard Drive, Monitor",0.1,1.0,2.5
"External Hard Drive, Microsoft Office, Monitor, Speakers","Flash Drive, Keyboard",0.1,0.5,2.5
"External Hard Drive, Keyboard, Monitor, Speakers","Flash Drive, Microsoft Office",0.1,0.5,1.25
"Keyboard, Microsoft Office, Monitor, Speakers","External Hard Drive, Flash Drive",0.1,0.5,5.0
"External Hard Drive, Keyboard, Microsoft Office, Speakers","Flash Drive, Monitor",0.1,0.5,2.5
"External Hard Drive, Flash Drive, Microsoft Office, Monitor","Keyboard, Speakers",0.1,1.0,5.0
"External Hard Drive, Flash Drive, Keyboard, Monitor","Microsoft Office, Speakers",0.1,1.0,2.5
"Flash Drive, Keyboard, Microsoft Office, Monitor","External Hard Drive, Speakers",0.1,1.0,3.3333333333333335
"External Hard Drive, Flash Drive, Keyboard, Microsoft Office","Monitor, Speakers",0.1,1.0,2.5
"External Hard Drive, Keyboard, Microsoft Office, Monitor","Flash Drive, Speakers",0.1,0.5,1.6666666666666667
"Flash Drive, Monitor, Speakers","External Hard Drive, Keyboard, Microsoft Office",0.1,0.5,2.5
"External Hard Drive, Flash Drive, Speakers","Keyboard, Microsoft Office, Monitor",0.1,1.0,5.0
"Flash Drive, Keyboard, Speakers","External Hard Drive, Microsoft Office, Monitor",0.1,1.0,5.0
"Keyboard, Monitor, Speakers","External Hard Drive, Flash Drive, Microsoft Office",0.1,0.5,5.0
"External Hard Drive, Microsoft Office, Speakers","Flash Drive, Keyboard, Monitor",0.1,0.5,5.0
"External Hard Drive, Keyboard, Speakers","Flash Drive, Microsoft Office, Monitor",0.1,0.5,2.5
"Keyboard, Microsoft Office, Speakers","External Hard Drive, Flash Drive, Monitor",0.1,0.5,5.0
"External Hard Drive, Flash Drive, Monitor","Keyboard, Microsoft Office, Speakers",0.1,1.0,5.0
"Flash Drive, Microsoft Office, Monitor","External Hard Drive, Keyboard, Speakers",0.1,0.5,2.5
"Flash Drive, Keyboard, Monitor","External Hard Drive, Microsoft Office, Speakers",0.1,1.0,5.0
"External Hard Drive, Flash Drive, Microsoft Office","Keyboard, Monitor, Speakers",0.1,1.0,5.0
"External Hard Drive, Flash Drive, Keyboard","Microsoft Office, Monitor, Speakers",0.1,1.0,3.3333333333333335
"Flash Drive, Keyboard, Microsoft Office","External Hard Drive, Monitor, Speakers",0.1,1.0,3.3333333333333335
"External Hard Drive, Microsoft Office, Monitor","Flash Drive, Keyboard, Speakers",0.1,0.5,5.0
"Keyboard, Microsoft Office, Monitor","External Hard Drive, Flash Drive, Speakers",0.1,0.5,5.0
"External Hard Drive, Keyboard, Microsoft Office","Flash Drive, Monitor, Speakers",0.1,0.5,2.5
"Keyboard, Speakers","External Hard Drive, Flash Drive, Microsoft Office, Monitor",0.1,0.5,5.0
"Flash Drive, Monitor","External Hard Drive, Keyboard, Microsoft Office, Speakers",0.1,0.5,2.5
"External Hard Drive, Flash Drive","Keyboard, Microsoft Office, Monitor, Speakers",0.1,1.0,5.0
"Flash Drive, Keyboard","External Hard Drive, Microsoft Office, Monitor, Speakers",0.1,0.5,2.5
"External Hard Drive, Microsoft Office","Flash Drive, Keyboard, Monitor, Speakers",0.1,0.5,5.0
"Keyboard, Microsoft Office","External Hard Drive, Flash Drive, Monitor, Speakers",0.1,0.5,5.0
"Keyboard, Mouse",External Hard Drive,0.3,0.7499999999999999,1.4999999999999998
"External Hard Drive, Keyboard",Mouse,0.3,0.7499999999999999,1.4999999999999998
"External Hard Drive, Mouse",Keyboard,0.3,1.0,2.0
Keyboard,"External Hard Drive, Mouse",0.3,0.6,2.0
Mouse,"External Hard Drive, Keyboard",0.3,0.6,1.4999999999999998
External Hard Drive,"Keyboard, Mouse",0.3,0.6,1.4999999999999998
"Monitor, Mouse",External Hard Drive,0.2,1.0,2.0
"External Hard Drive, Monitor",Mouse,0.2,0.5,1.0
"External Hard Drive, Mouse",Monitor,0.2,0.6666666666666667,1.3333333333333335
Monitor,"External Hard Drive, Mouse",0.2,0.4,1.3333333333333335
Mouse,"External Hard Drive, Monitor",0.2,0.4,1.0
External Hard Drive,"Monitor, Mouse",0.2,0.4,2.0
"Keyboard, Monitor, Mouse",External Hard Drive,0.2,1.0,2.0
"External Hard Drive, Keyboard, Mouse",Monitor,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Keyboard, Monitor",Mouse,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Monitor, Mouse",Keyboard,0.2,1.0,2.0
"Keyboard, Mouse","External Hard Drive, Monitor",0.2,0.5,1.25
"Keyboard, Monitor","External Hard Drive, Mouse",0.2,0.6666666666666667,2.2222222222222228
"External Hard Drive, Keyboard","Monitor, Mouse",0.2,0.5,2.5
"Monitor, Mouse","External Hard Drive, Keyboard",0.2,1.0,2.5
"External Hard Drive, Mouse","Keyboard, Monitor",0.2,0.6666666666666667,2.2222222222222228
"External Hard Drive, Monitor","Keyboard, Mouse",0.2,0.5,1.25
Keyboard,"External Hard Drive, Monitor, Mouse",0.2,0.4,2.0
Mouse,"External Hard Drive, Keyboard, Monitor",0.2,0.4,1.3333333333333335
Monitor,"External Hard Drive, Keyboard, Mouse",0.2,0.4,1.3333333333333335
External Hard Drive,"Keyboard, Monitor, Mouse",0.2,0.4,2.0
"Laptop, Mouse",External Hard Drive,0.2,0.5,1.0
"External Hard Drive, Mouse",Laptop,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Laptop",Mouse,0.2,1.0,2.0
Mouse,"External Hard Drive, Laptop",0.2,0.4,2.0
Laptop,"External Hard Drive, Mouse",0.2,0.4,1.3333333333333335
External Hard Drive,"Laptop, Mouse",0.2,0.4,1.0
"Keyboard, Laptop",External Hard Drive,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Keyboard",Laptop,0.2,0.5,1.0
"External Hard Drive, Laptop",Keyboard,0.2,1.0,2.0
Keyboard,"External Hard Drive, Laptop",0.2,0.4,2.0
Laptop,"External Hard Drive, Keyboard",0.2,0.4,1.0
External Hard Drive,"Keyboard, Laptop",0.2,0.4,1.3333333333333335
"Laptop, Speakers",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Laptop",Speakers,0.1,0.5,1.0
"Laptop, Monitor",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Laptop",Monitor,0.1,0.5,1.0
"Keyboard, Laptop, Mouse",External Hard Drive,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Keyboard, Mouse",Laptop,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Keyboard, Laptop",Mouse,0.2,1.0,2.0
"External Hard Drive, Laptop, Mouse",Keyboard,0.2,1.0,2.0
"Keyboard, Mouse","External Hard Drive, Laptop",0.2,0.5,2.5
"Keyboard, Laptop","External Hard Drive, Mouse",0.2,0.6666666666666667,2.2222222222222228
"External Hard Drive, Keyboard","Laptop, Mouse",0.2,0.5,1.25
"Laptop, Mouse","External Hard Drive, Keyboard",0.2,0.5,1.25
"External Hard Drive, Mouse","Keyboard, Laptop",0.2,0.6666666666666667,2.2222222222222228
"External Hard Drive, Laptop","Keyboard, Mouse",0.2,1.0,2.5
Keyboard,"External Hard Drive, Laptop, Mouse",0.2,0.4,2.0
Mouse,"External Hard Drive, Keyboard, Laptop",0.2,0.4,2.0
Laptop,"External Hard Drive, Keyboard, Mouse",0.2,0.4,1.3333333333333335
External Hard Drive,"Keyboard, Laptop, Mouse",0.2,0.4,1.3333333333333335
"Laptop, Mouse, Speakers",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Mouse, Speakers",Laptop,0.1,1.0,2.0
"External Hard Drive, Laptop, Speakers",Mouse,0.1,1.0,2.0
"External Hard Drive, Laptop, Mouse",Speakers,0.1,0.5,1.0
"Mouse, Speakers","External Hard Drive, Laptop",0.1,0.5,2.5
"Laptop, Speakers","External Hard Drive, Mouse",0.1,0.5,1.6666666666666667
"External Hard Drive, Laptop","Mouse, Speakers",0.1,0.5,2.5
"Laptop, Monitor, Mouse",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Monitor, Mouse",Laptop,0.1,0.5,1.0
"External Hard Drive, Laptop, Monitor",Mouse,0.1,1.0,2.0
"External Hard Drive, Laptop, Mouse",Monitor,0.1,0.5,1.0
"Monitor, Mouse","External Hard Drive, Laptop",0.1,0.5,2.5
"Laptop, Monitor","External Hard Drive, Mouse",0.1,1.0,3.3333333333333335
"External Hard Drive, Laptop","Monitor, Mouse",0.1,0.5,2.5
"Keyboard, Laptop, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Keyboard, Speakers",Laptop,0.1,0.5,1.0
"External Hard Drive, Keyboard, Laptop",Speakers,0.1,0.5,1.0
"External Hard Drive, Laptop, Speakers",Keyboard,0.1,1.0,2.0
"Keyboard, Speakers","External Hard Drive, Laptop",0.1,0.5,2.5
"Laptop, Speakers","External Hard Drive, Keyboard",0.1,0.5,1.25
"External Hard Drive, Laptop","Keyboard, Speakers",0.1,0.5,2.5
"Keyboard, Laptop, Monitor",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Keyboard, Laptop",Monitor,0.1,0.5,1.0
"External Hard Drive, Laptop, Monitor",Keyboard,0.1,1.0,2.0
"Laptop, Monitor","External Hard Drive, Keyboard",0.1,1.0,2.5
"External Hard Drive, Laptop","Keyboard, Monitor",0.1,0.5,1.6666666666666667
"Laptop, Monitor, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Laptop, Speakers",Monitor,0.1,1.0,2.0
"External Hard Drive, Laptop, Monitor",Speakers,0.1,1.0,2.0
"Laptop, Speakers","External Hard Drive, Monitor",0.1,0.5,1.25
"Laptop, Monitor","External Hard Drive, Speakers",0.1,1.0,3.3333333333333335
"External Hard Drive, Laptop","Monitor, Speakers",0.1,0.5,1.25
"External Hard Drive, Keyboard, Mouse, Speakers",Laptop,0.1,1.0,2.0
"External Hard Drive, Laptop, Mouse, Speakers",Keyboard,0.1,1.0,2.0
"Keyboard, Laptop, Mouse, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Keyboard, Laptop, Mouse",Speakers,0.1,0.5,1.0
"External Hard Drive, Keyboard, Laptop, Speakers",Mouse,0.1,1.0,2.0
"External Hard Drive, Mouse, Speakers","Keyboard, Laptop",0.1,1.0,3.3333333333333335
"Keyboard, Mouse, Speakers","External Hard Drive, Laptop",0.1,1.0,5.0
"Laptop, Mouse, Speakers","External Hard Drive, Keyboard",0.1,0.5,1.25
"External Hard Drive, Laptop, Mouse","Keyboard, Speakers",0.1,0.5,2.5
"External Hard Drive, Keyboard, Speakers","Laptop, Mouse",0.1,0.5,1.25
"External Hard Drive, Laptop, Speakers","Keyboard, Mouse",0.1,1.0,2.5
"Keyboard, Laptop, Speakers","External Hard Drive, Mouse",0.1,1.0,3.3333333333333335
"External Hard Drive, Keyboard, Laptop","Mouse, Speakers",0.1,0.5,2.5
"Mouse, Speakers","External Hard Drive, Keyboard, Laptop",0.1,0.5,2.5
"Keyboard, Speakers","External Hard Drive, Laptop, Mouse",0.1,0.5,2.5
