Antecedent,Consequent,Support,Confidence
"Cheese, Chicken, Milk","Bread, Butter, Eggs, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Bread, Butter, Cheese, Eggs",0.1,0.5
"Butter, Chicken, Milk","Bread, Cheese, Eggs, Tomato Sauce",0.1,0.5
"Cheese, Chicken, Eggs","Bread, Butter, Milk, Tomato Sauce",0.1,1.0
"Chicken, Eggs, Tomato Sauce","Bread, Butter, Cheese, Milk",0.1,1.0
"Butter, Chicken, Eggs","Bread, Cheese, Milk, Tomato Sauce",0.1,1.0
"Cheese, Chicken, Tomato Sauce","Bread, Butter, Eggs, Milk",0.1,1.0
"Butter, Chicken, Tomato Sauce","Bread, Cheese, Eggs, Milk",0.1,0.5
"Bread, Cheese, Milk","Butter, Chicken, Eggs, Tomato Sauce",0.1,0.5
"Bread, Milk, Tomato Sauce","Butter, Cheese, Chicken, Eggs",0.1,0.5
"Bread, Butter, Milk","Cheese, Chicken, Eggs, Tomato Sauce",0.1,1.0
"Bread, Eggs, Tomato Sauce","Butter, Cheese, Chicken, Milk",0.1,0.5
"Bread, Butter, Eggs","Cheese, Chicken, Milk, Tomato Sauce",0.1,0.5
"Bread, Cheese, Tomato Sauce","Butter, Chicken, Eggs, Milk",0.1,0.5
"Bread, Butter, Tomato Sauce","Cheese, Chicken, Eggs, Milk",0.1,1.0
"Cheese, Eggs, Milk","Bread, Butter, Chicken, Tomato Sauce",0.1,0.5
"Butter, Eggs, Milk","Bread, Cheese, Chicken, Tomato Sauce",0.1,1.0
"Cheese, Milk, Tomato Sauce","Bread, Butter, Chicken, Eggs",0.1,0.5
"Butter, Cheese, Milk","Bread, Chicken, Eggs, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Bread, Cheese, Chicken, Eggs",0.1,0.5
"Cheese, Eggs, Tomato Sauce","Bread, Butter, Chicken, Milk",0.1,0.5
"Butter, Cheese, Eggs","Bread, Chicken, Milk, Tomato Sauce",0.1,0.5
"Butter, Eggs, Tomato Sauce","Bread, Cheese, Chicken, Milk",0.1,1.0
"Butter, Cheese, Tomato Sauce","Bread, Chicken, Eggs, Milk",0.1,1.0
"Bread, Chicken, Eggs, Milk","Butter, Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken, Milk","Butter, Eggs, Tomato Sauce",0.1,1.0
"Bread, Chicken, Milk, Tomato Sauce","Butter, Cheese, Eggs",0.1,1.0
"Bread, Butter, Chicken, Milk","Cheese, Eggs, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken, Eggs","Butter, Milk, Tomato Sauce",0.1,1.0
"Bread, Chicken, Eggs, Tomato Sauce","Butter, Cheese, Milk",0.1,1.0
"Bread, Butter, Chicken, Eggs","Cheese, Milk, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken, Tomato Sauce","Butter, Eggs, Milk",0.1,1.0
"Bread, Butter, Cheese, Chicken","Eggs, Milk, Tomato Sauce",0.1,0.5
"Bread, Butter, Chicken, Tomato Sauce","Cheese, Eggs, Milk",0.1,1.0
"Cheese, Chicken, Eggs, Milk","Bread, Butter, Tomato Sauce",0.1,1.0
"Chicken, Eggs, Milk, Tomato Sauce","Bread, Butter, Cheese",0.1,1.0
"Butter, Chicken, Eggs, Milk","Bread, Cheese, Tomato Sauce",0.1,1.0
"Cheese, Chicken, Milk, Tomato Sauce","Bread, Butter, Eggs",0.1,1.0
"Butter, Cheese, Chicken, Milk","Bread, Eggs, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce","Bread, Cheese, Eggs",0.1,0.5
"Cheese, Chicken, Eggs, Tomato Sauce","Bread, Butter, Milk",0.1,1.0
"Butter, Cheese, Chicken, Eggs","Bread, Milk, Tomato Sauce",0.1,1.0
"Butter, Chicken, Eggs, Tomato Sauce","Bread, Cheese, Milk",0.1,1.0
"Butter, Cheese, Chicken, Tomato Sauce","Bread, Eggs, Milk",0.1,1.0
"Bread, Cheese, Eggs, Milk","Butter, Chicken, Tomato Sauce",0.1,0.5
"Bread, Eggs, Milk, Tomato Sauce","Butter, Cheese, Chicken",0.1,0.5
"Bread, Butter, Eggs, Milk","Cheese, Chicken, Tomato Sauce",0.1,1.0
"Bread, Cheese, Milk, Tomato Sauce","Butter, Chicken, Eggs",0.1,0.5
"Bread, Butter, Cheese, Milk","Chicken, Eggs, Tomato Sauce",0.1,1.0
"Bread, Butter, Milk, Tomato Sauce","Cheese, Chicken, Eggs",0.1,1.0
"Bread, Cheese, Eggs, Tomato Sauce","Butter, Chicken, Milk",0.1,0.5
"Bread, Butter, Cheese, Eggs","Chicken, Milk, Tomato Sauce",0.1,0.5
"Bread, Butter, Eggs, Tomato Sauce","Cheese, Chicken, Milk",0.1,1.0
"Bread, Butter, Cheese, Tomato Sauce","Chicken, Eggs, Milk",0.1,1.0
"Cheese, Eggs, Milk, Tomato Sauce","Bread, Butter, Chicken",0.1,0.5
"Butter, Cheese, Eggs, Milk","Bread, Chicken, Tomato Sauce",0.1,1.0
"Butter, Eggs, Milk, Tomato Sauce","Bread, Cheese, Chicken",0.1,1.0
"Butter, Cheese, Milk, Tomato Sauce","Bread, Chicken, Eggs",0.1,1.0
"Butter, Cheese, Eggs, Tomato Sauce","Bread, Chicken, Milk",0.1,1.0
"Bread, Cheese, Chicken, Eggs, Milk","Butter, Tomato Sauce",0.1,1.0
"Bread, Chicken, Eggs, Milk, Tomato Sauce","Butter, Cheese",0.1,1.0
"Bread, Butter, Chicken, Eggs, Milk","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken, Milk, Tomato Sauce","Butter, Eggs",0.1,1.0
"Bread, Butter, Cheese, Chicken, Milk","Eggs, Tomato Sauce",0.1,1.0
"Bread, Butter, Chicken, Milk, Tomato Sauce","Cheese, Eggs",0.1,1.0
"Bread, Cheese, Chicken, Eggs, Tomato Sauce","Butter, Milk",0.1,1.0
"Bread, Butter, Cheese, Chicken, Eggs","Milk, Tomato Sauce",0.1,1.0
"Bread, Butter, Chicken, Eggs, Tomato Sauce","Cheese, Milk",0.1,1.0
"Bread, Butter, Cheese, Chicken, Tomato Sauce","Eggs, Milk",0.1,1.0
"Cheese, Chicken, Eggs, Milk, Tomato Sauce","Bread, Butter",0.1,1.0
"Butter, Cheese, Chicken, Eggs, Milk","Bread, Tomato Sauce",0.1,1.0
"Butter, Chicken, Eggs, Milk, Tomato Sauce","Bread, Cheese",0.1,1.0
"Butter, Cheese, Chicken, Milk, Tomato Sauce","Bread, Eggs",0.1,1.0
"Butter, Cheese, Chicken, Eggs, Tomato Sauce","Bread, Milk",0.1,1.0
"Bread, Cheese, Eggs, Milk, Tomato Sauce","Butter, Chicken",0.1,0.5
"Bread, Butter, Cheese, Eggs, Milk","Chicken, Tomato Sauce",0.1,1.0
"Bread, Butter, Eggs, Milk, Tomato Sauce","Cheese, Chicken",0.1,1.0
"Bread, Butter, Cheese, Milk, Tomato Sauce","Chicken, Eggs",0.1,1.0
"Bread, Butter, Cheese, Eggs, Tomato Sauce","Chicken, Milk",0.1,1.0
"Butter, Cheese, Eggs, Milk, Tomato Sauce","Bread, Chicken",0.1,1.0
"Bread, Cheese, Chicken, Eggs, Milk, Tomato Sauce",Butter,0.1,1.0
"Bread, Butter, Cheese, Chicken, Eggs, Milk",Tomato Sauce,0.1,1.0
"Bread, Butter, Chicken, Eggs, Milk, Tomato Sauce",Cheese,0.1,1.0
"Bread, Butter, Cheese, Chicken, Milk, Tomato Sauce",Eggs,0.1,1.0
"Bread, Butter, Cheese, Chicken, Eggs, Tomato Sauce",Milk,0.1,1.0
"Butter, Cheese, Chicken, Eggs, Milk, Tomato Sauce",Bread,0.1,1.0
"Bread, Butter, Cheese, Eggs, Milk, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Milk, Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Chicken, Milk","Butter, Olive Oil, Pasta, Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Milk, Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Pasta","Chicken, Milk, Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Milk, Olive Oil","Butter, Chicken, Pasta, Rice, Tomato Sauce",0.1,0.5
"Milk, Rice","Butter, Chicken, Olive Oil, Pasta, Tomato Sauce",0.1,1.0
"Butter, Milk","Chicken, Olive Oil, Pasta, Rice, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Chicken, Milk, Pasta, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Chicken, Milk, Olive Oil, Pasta",0.1,0.5
"Butter, Tomato Sauce","Chicken, Milk, Olive Oil, Pasta, Rice",0.1,0.5
"Chicken, Milk, Pasta","Butter, Olive Oil, Rice, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Pasta","Butter, Milk, Rice, Tomato Sauce",0.1,0.5
"Chicken, Pasta, Tomato Sauce","Butter, Milk, Olive Oil, Rice",0.1,1.0
"Chicken, Pasta, Rice","Butter, Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Butter, Chicken, Pasta","Milk, Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Chicken, Milk, Olive Oil","Butter, Pasta, Rice, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Butter, Olive Oil, Pasta, Rice",0.1,0.5
"Chicken, Milk, Rice","Butter, Olive Oil, Pasta, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk","Olive Oil, Pasta, Rice, Tomato Sauce",0.1,0.5
"Chicken, Olive Oil, Tomato Sauce","Butter, Milk, Pasta, Rice",0.1,1.0
"Butter, Chicken, Olive Oil","Milk, Pasta, Rice, Tomato Sauce",0.1,0.5
"Chicken, Rice, Tomato Sauce","Butter, Milk, Olive Oil, Pasta",0.1,1.0
"Butter, Chicken, Tomato Sauce","Milk, Olive Oil, Pasta, Rice",0.1,0.5
"Milk, Olive Oil, Pasta","Butter, Chicken, Rice, Tomato Sauce",0.1,0.5
"Milk, Pasta, Rice","Butter, Chicken, Olive Oil, Tomato Sauce",0.1,1.0
"Butter, Milk, Pasta","Chicken, Olive Oil, Rice, Tomato Sauce",0.1,1.0
"Butter, Olive Oil, Pasta","Chicken, Milk, Rice, Tomato Sauce",0.1,0.5
"Pasta, Rice, Tomato Sauce","Butter, Chicken, Milk, Olive Oil",0.1,0.5
"Butter, Pasta, Tomato Sauce","Chicken, Milk, Olive Oil, Rice",0.1,1.0
"Butter, Pasta, Rice","Chicken, Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Milk, Olive Oil, Tomato Sauce","Butter, Chicken, Pasta, Rice",0.1,0.5
"Milk, Olive Oil, Rice","Butter, Chicken, Pasta, Tomato Sauce",0.1,1.0
"Butter, Milk, Olive Oil","Chicken, Pasta, Rice, Tomato Sauce",0.1,1.0
"Milk, Rice, Tomato Sauce","Butter, Chicken, Olive Oil, Pasta",0.1,1.0
"Butter, Milk, Tomato Sauce","Chicken, Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Milk, Rice","Chicken, Olive Oil, Pasta, Tomato Sauce",0.1,1.0
"Olive Oil, Rice, Tomato Sauce","Butter, Chicken, Milk, Pasta",0.1,0.5
"Butter, Olive Oil, Tomato Sauce","Chicken, Milk, Pasta, Rice",0.1,1.0
"Butter, Olive Oil, Rice","Chicken, Milk, Pasta, Tomato Sauce",0.1,0.5
"Butter, Rice, Tomato Sauce","Chicken, Milk, Olive Oil, Pasta",0.1,1.0
"Chicken, Milk, Olive Oil, Pasta","Butter, Rice, Tomato Sauce",0.1,1.0
"Chicken, Milk, Pasta, Tomato Sauce","Butter, Olive Oil, Rice",0.1,1.0
"Chicken, Milk, Pasta, Rice","Butter, Olive Oil, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Pasta","Olive Oil, Rice, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Pasta, Tomato Sauce","Butter, Milk, Rice",0.1,1.0
"Chicken, Olive Oil, Pasta, Rice","Butter, Milk, Tomato Sauce",0.1,0.5
"Butter, Chicken, Olive Oil, Pasta","Milk, Rice, Tomato Sauce",0.1,0.5
"Chicken, Pasta, Rice, Tomato Sauce","Butter, Milk, Olive Oil",0.1,1.0
"Butter, Chicken, Pasta, Tomato Sauce","Milk, Olive Oil, Rice",0.1,1.0
"Butter, Chicken, Pasta, Rice","Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Milk, Olive Oil, Tomato Sauce","Butter, Pasta, Rice",0.1,1.0
"Chicken, Milk, Olive Oil, Rice","Butter, Pasta, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Olive Oil","Pasta, Rice, Tomato Sauce",0.1,1.0
"Chicken, Milk, Rice, Tomato Sauce","Butter, Olive Oil, Pasta",0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce","Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Chicken, Milk, Rice","Olive Oil, Pasta, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Rice, Tomato Sauce","Butter, Milk, Pasta",0.1,1.0
"Butter, Chicken, Olive Oil, Tomato Sauce","Milk, Pasta, Rice",0.1,1.0
"Butter, Chicken, Olive Oil, Rice","Milk, Pasta, Tomato Sauce",0.1,0.5
"Butter, Chicken, Rice, Tomato Sauce","Milk, Olive Oil, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta, Tomato Sauce","Butter, Chicken, Rice",0.1,0.5
"Milk, Olive Oil, Pasta, Rice","Butter, Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Olive Oil, Pasta","Chicken, Rice, Tomato Sauce",0.1,1.0
"Milk, Pasta, Rice, Tomato Sauce","Butter, Chicken, Olive Oil",0.1,1.0
"Butter, Milk, Pasta, Tomato Sauce","Chicken, Olive Oil, Rice",0.1,1.0
"Butter, Milk, Pasta, Rice","Chicken, Olive Oil, Tomato Sauce",0.1,1.0
"Olive Oil, Pasta, Rice, Tomato Sauce","Butter, Chicken, Milk",0.1,0.5
"Butter, Olive Oil, Pasta, Tomato Sauce","Chicken, Milk, Rice",0.1,1.0
"Butter, Olive Oil, Pasta, Rice","Chicken, Milk, Tomato Sauce",0.1,0.5
"Butter, Pasta, Rice, Tomato Sauce","Chicken, Milk, Olive Oil",0.1,1.0
"Milk, Olive Oil, Rice, Tomato Sauce","Butter, Chicken, Pasta",0.1,1.0
"Butter, Milk, Olive Oil, Tomato Sauce","Chicken, Pasta, Rice",0.1,1.0
"Butter, Milk, Olive Oil, Rice","Chicken, Pasta, Tomato Sauce",0.1,1.0
"Butter, Milk, Rice, Tomato Sauce","Chicken, Olive Oil, Pasta",0.1,1.0
"Butter, Olive Oil, Rice, Tomato Sauce","Chicken, Milk, Pasta",0.1,1.0
"Chicken, Milk, Olive Oil, Pasta, Tomato Sauce","Butter, Rice",0.1,1.0
"Chicken, Milk, Olive Oil, Pasta, Rice","Butter, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Pasta","Rice, Tomato Sauce",0.1,1.0
"Chicken, Milk, Pasta, Rice, Tomato Sauce","Butter, Olive Oil",0.1,1.0
"Butter, Chicken, Milk, Pasta, Tomato Sauce","Olive Oil, Rice",0.1,1.0
"Butter, Chicken, Milk, Pasta, Rice","Olive Oil, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Pasta, Rice, Tomato Sauce","Butter, Milk",0.1,1.0
"Butter, Chicken, Olive Oil, Pasta, Tomato Sauce","Milk, Rice",0.1,1.0
"Butter, Chicken, Olive Oil, Pasta, Rice","Milk, Tomato Sauce",0.1,0.5
"Butter, Chicken, Pasta, Rice, Tomato Sauce","Milk, Olive Oil",0.1,1.0
"Chicken, Milk, Olive Oil, Rice, Tomato Sauce","Butter, Pasta",0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Tomato Sauce","Pasta, Rice",0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Rice","Pasta, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Rice, Tomato Sauce","Olive Oil, Pasta",0.1,1.0
"Butter, Chicken, Olive Oil, Rice, Tomato Sauce","Milk, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta, Rice, Tomato Sauce","Butter, Chicken",0.1,1.0
"Butter, Milk, Olive Oil, Pasta, Tomato Sauce","Chicken, Rice",0.1,1.0
"Butter, Milk, Olive Oil, Pasta, Rice","Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Pasta, Rice, Tomato Sauce","Chicken, Olive Oil",0.1,1.0
"Butter, Olive Oil, Pasta, Rice, Tomato Sauce","Chicken, Milk",0.1,1.0
"Butter, Milk, Olive Oil, Rice, Tomato Sauce","Chicken, Pasta",0.1,1.0
"Chicken, Milk, Olive Oil, Pasta, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Pasta, Tomato Sauce",Rice,0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Pasta, Rice",Tomato Sauce,0.1,1.0
"Butter, Chicken, Milk, Pasta, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Chicken, Olive Oil, Pasta, Rice, Tomato Sauce",Milk,0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Rice, Tomato Sauce",Pasta,0.1,1.0
"Butter, Milk, Olive Oil, Pasta, Rice, Tomato Sauce",Chicken,0.1,1.0
